cap-diameter,cap-shape,gill-attachment,gill-color,stem-height,stem-width,stem-color,season,class
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh2_024_078,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh2_024_078,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh2_024_078,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh2_024_078,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh2_024_078,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh2_024_078,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh2_024_078,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh2_024_078,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh2_024_078,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh2_024_078,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh2_024_078,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh2_024_078,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,12,season3,0
capd_below_180,5,3,2,stemh1_below_024,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh2_024_078,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_825_1075,12,season3,0
capd_180_480,5,3,2,stemh2_024_078,stemw_825_1075,12,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh2_024_078,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh2_024_078,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh2_024_078,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh2_024_078,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh2_024_078,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh2_024_078,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh2_024_078,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh2_024_078,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh2_024_078,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh2_024_078,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh2_024_078,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh2_024_078,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh2_024_078,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh2_024_078,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,7,season3,0
capd_below_180,5,3,2,stemh1_below_024,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh2_024_078,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh2_024_078,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh2_024_078,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh2_024_078,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh2_024_078,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh2_024_078,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh2_024_078,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh2_024_078,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh2_024_078,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh2_024_078,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh2_024_078,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh2_024_078,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh2_024_078,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh2_024_078,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh2_024_078,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh2_024_078,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh2_024_078,stemw_825_1075,12,season3,0
capd_below_180,5,3,2,stemh1_below_024,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh2_024_078,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh2_024_078,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh2_024_078,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh2_024_078,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_825_1075,12,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh2_024_078,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh2_024_078,stemw_825_1075,7,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh2_024_078,stemw_825_1075,12,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh2_024_078,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh2_024_078,stemw_400_825,7,season3,0
capd_below_180,5,3,2,stemh1_below_024,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh2_024_078,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh2_024_078,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh2_024_078,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh2_024_078,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh2_024_078,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh2_024_078,stemw_825_1075,12,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh2_024_078,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh2_024_078,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh2_024_078,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh2_024_078,stemw_825_1075,7,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh2_024_078,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh2_024_078,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh2_024_078,stemw_825_1075,12,season3,0
capd_180_480,5,3,2,stemh2_024_078,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh2_024_078,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh2_024_078,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh2_024_078,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh2_024_078,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh2_024_078,stemw_825_1075,12,season3,0
capd_180_480,5,3,2,stemh2_024_078,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh2_024_078,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh2_024_078,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh2_024_078,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh2_024_078,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh2_024_078,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh2_024_078,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh2_024_078,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh2_024_078,stemw_825_1075,12,season3,0
capd_180_480,5,3,2,stemh2_024_078,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh2_024_078,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh2_024_078,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh2_024_078,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh2_024_078,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh2_024_078,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh2_024_078,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh2_024_078,stemw_825_1075,12,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh2_024_078,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh2_024_078,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh2_024_078,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh2_024_078,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh2_024_078,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh2_024_078,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh2_024_078,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh2_024_078,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh2_024_078,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh2_024_078,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh2_024_078,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh2_024_078,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh2_024_078,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh2_024_078,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh2_024_078,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,12,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_400_825,7,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_1850_up,6,season4,0
capd_180_480,3,3,2,stemh1_below_024,stemw_1850_up,6,season2,0
capd_180_480,5,3,2,stemh2_024_078,stemw_1850_up,6,season4,0
capd_480_825,3,3,2,stemh2_024_078,stemw_1850_up,6,season2,0
capd_180_480,5,3,2,stemh1_below_024,stemw_1850_up,6,season2,0
capd_480_825,5,3,2,stemh1_below_024,stemw_1850_up,6,season2,0
capd_180_480,3,3,2,stemh1_below_024,stemw_1850_up,6,season2,0
capd_180_480,3,3,2,stemh2_024_078,stemw_1850_up,6,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_1850_up,6,season3,0
capd_180_480,3,3,2,stemh1_below_024,stemw_1850_up,6,season2,0
capd_180_480,3,3,2,stemh2_024_078,stemw_1850_up,6,season2,0
capd_180_480,3,3,2,stemh2_024_078,stemw_1850_up,6,season4,0
capd_180_480,5,3,2,stemh3_078_156,stemw_1850_up,6,season4,0
capd_180_480,3,3,2,stemh2_024_078,stemw_1850_up,6,season3,0
capd_180_480,5,3,2,stemh2_024_078,stemw_1850_up,6,season2,0
capd_180_480,3,3,2,stemh2_024_078,stemw_1850_up,6,season2,0
capd_180_480,3,3,2,stemh1_below_024,stemw_1850_up,6,season3,0
capd_480_825,5,3,2,stemh1_below_024,stemw_1850_up,6,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_1850_up,6,season4,0
capd_180_480,5,3,2,stemh1_below_024,stemw_1850_up,6,season4,0
capd_180_480,5,3,2,stemh2_024_078,stemw_1850_up,6,season4,0
capd_180_480,3,3,2,stemh2_024_078,stemw_1850_up,6,season2,0
capd_180_480,3,3,2,stemh2_024_078,stemw_1850_up,6,season4,0
capd_180_480,5,3,2,stemh2_024_078,stemw_1850_up,6,season2,0
capd_180_480,3,3,2,stemh1_below_024,stemw_1850_up,6,season4,0
capd_180_480,5,3,2,stemh2_024_078,stemw_1850_up,6,season4,0
capd_480_825,3,3,2,stemh1_below_024,stemw_1850_up,6,season4,0
capd_180_480,3,3,2,stemh1_below_024,stemw_1850_up,6,season4,0
capd_180_480,3,3,2,stemh2_024_078,stemw_1850_up,6,season4,0
capd_180_480,3,3,2,stemh2_024_078,stemw_1850_up,6,season3,0
capd_480_825,3,3,2,stemh2_024_078,stemw_1850_up,6,season2,0
capd_180_480,5,3,2,stemh2_024_078,stemw_1850_up,6,season3,0
capd_180_480,5,3,2,stemh2_024_078,stemw_1850_up,6,season4,0
capd_180_480,5,3,2,stemh3_078_156,stemw_1850_up,6,season3,0
capd_180_480,5,3,2,stemh2_024_078,stemw_1850_up,6,season2,0
capd_180_480,5,3,2,stemh1_below_024,stemw_1850_up,6,season2,0
capd_180_480,5,3,2,stemh2_024_078,stemw_1850_up,6,season2,0
capd_180_480,3,3,2,stemh1_below_024,stemw_1850_up,6,season2,0
capd_480_825,5,3,2,stemh2_024_078,stemw_1850_up,6,season2,0
capd_180_480,5,3,2,stemh1_below_024,stemw_1850_up,6,season3,0
capd_180_480,5,3,2,stemh2_024_078,stemw_1850_up,6,season4,0
capd_180_480,3,3,2,stemh2_024_078,stemw_1850_up,6,season3,0
capd_180_480,5,3,2,stemh1_below_024,stemw_1850_up,6,season2,0
capd_180_480,5,3,2,stemh2_024_078,stemw_1850_up,6,season4,0
capd_825_1200,2,1,11,stemh4_156_193,stemw_1075_1450,11,season4,0
capd_825_1200,2,1,11,stemh3_078_156,stemw_1450_1850,11,season3,0
capd_480_825,2,1,11,stemh3_078_156,stemw_1075_1450,11,season3,0
capd_825_1200,2,1,11,stemh3_078_156,stemw_1075_1450,11,season3,0
capd_825_1200,2,1,11,stemh3_078_156,stemw_1450_1850,11,season3,0
capd_480_825,2,1,10,stemh3_078_156,stemw_1075_1450,11,season3,0
capd_825_1200,2,1,10,stemh3_078_156,stemw_1450_1850,11,season4,0
capd_825_1200,2,1,10,stemh3_078_156,stemw_1450_1850,11,season3,0
capd_825_1200,2,1,11,stemh3_078_156,stemw_1450_1850,11,season4,0
capd_1200_1550,2,1,11,stemh3_078_156,stemw_1075_1450,11,season4,0
capd_1200_1550,2,1,10,stemh3_078_156,stemw_1075_1450,11,season4,0
capd_825_1200,2,1,11,stemh3_078_156,stemw_1075_1450,11,season4,0
capd_825_1200,2,1,11,stemh3_078_156,stemw_1075_1450,11,season3,0
capd_1200_1550,2,1,10,stemh3_078_156,stemw_1075_1450,11,season3,0
capd_1200_1550,2,1,11,stemh3_078_156,stemw_1850_up,11,season4,0
capd_1200_1550,2,1,11,stemh3_078_156,stemw_1075_1450,11,season3,0
